DATEHOUR,LOAD,LOCATION
2020-06-17 14:00,5035.708403,South (Corpus Christi)
2020-06-17 14:00,9586.677946,South Central (Austin)
2020-06-17 14:00,1586.053135,West (Abilene)
2020-06-17 15:00,18982.29546,Coast (Houston)
2020-06-17 15:00,2406.952344,East (Tyler)
2020-06-17 15:00,4046.148544,Far West (Midland)
2020-06-17 15:00,1194.570366,North (Wichita Falls)
2020-06-17 15:00,21045.80019,North Central (DFW)
2020-06-17 15:00,5080.878034,South (Corpus Christi)
2020-06-17 15:00,9992.08228,South Central (Austin)
2020-06-17 15:00,1637.202082,West (Abilene)
2020-06-17 16:00,19023.00516,Coast (Houston)
2020-06-17 16:00,2443.049767,East (Tyler)
2020-06-17 16:00,4065.217457,Far West (Midland)
2020-06-17 16:00,1207.786024,North (Wichita Falls)
2020-06-17 16:00,21462.68792,North Central (DFW)
2020-06-17 16:00,5139.758755,South (Corpus Christi)
2020-06-17 16:00,10273.17438,South Central (Austin)
2020-06-17 16:00,1665.459945,West (Abilene)
2020-06-17 17:00,18730.05465,Coast (Houston)
2020-06-17 17:00,2426.251045,East (Tyler)
2020-06-17 17:00,4045.851178,Far West (Midland)
2020-06-17 17:00,1199.621151,North (Wichita Falls)
2020-06-17 17:00,21502.89911,North Central (DFW)
2020-06-17 17:00,5137.114164,South (Corpus Christi)
2020-06-17 17:00,10391.33583,South Central (Austin)
2020-06-17 17:00,1668.71061,West (Abilene)
2020-06-17 18:00,18111.94537,Coast (Houston)
2020-06-17 18:00,2335.270417,East (Tyler)
2020-06-17 18:00,3997.165859,Far West (Midland)
2020-06-17 18:00,1185.837458,North (Wichita Falls)
2020-06-17 18:00,21111.46983,North Central (DFW)
2020-06-17 18:00,5001.005677,South (Corpus Christi)
2020-06-17 18:00,10247.55525,South Central (Austin)
2020-06-17 18:00,1648.454839,West (Abilene)
2020-06-17 19:00,17234.67978,Coast (Houston)
2020-06-17 19:00,2242.648448,East (Tyler)
2020-06-17 19:00,3955.86418,Far West (Midland)
2020-06-17 19:00,1140.157605,North (Wichita Falls)
2020-06-17 19:00,20124.89257,North Central (DFW)
2020-06-17 19:00,4781.609667,South (Corpus Christi)
2020-06-17 19:00,9841.113323,South Central (Austin)
2020-06-17 19:00,1594.061391,West (Abilene)
2020-06-17 20:00,16389.34289,Coast (Houston)
2020-06-17 20:00,2143.881752,East (Tyler)
2020-06-17 20:00,3871.274976,Far West (Midland)
2020-06-17 20:00,1070.869963,North (Wichita Falls)
2020-06-17 20:00,18895.64148,North Central (DFW)
2020-06-17 20:00,4588.263391,South (Corpus Christi)
2020-06-17 20:00,9296.335149,South Central (Austin)
2020-06-17 20:00,1518.281985,West (Abilene)
2020-06-17 21:00,15682.36135,Coast (Houston)
2020-06-17 21:00,2059.421352,East (Tyler)
2020-06-17 21:00,3816.832243,Far West (Midland)
2020-06-17 21:00,1022.234328,North (Wichita Falls)
2020-06-17 21:00,18076.02681,North Central (DFW)
2020-06-17 21:00,4465.006307,South (Corpus Christi)
2020-06-17 21:00,8907.11057,South Central (Austin)
2020-06-17 21:00,1470.090207,West (Abilene)
2020-06-17 22:00,14642.71258,Coast (Houston)
2020-06-17 22:00,1897.401061,East (Tyler)
2020-06-17 22:00,3730.977286,Far West (Midland)
2020-06-17 22:00,945.310441,North (Wichita Falls)
2020-06-17 22:00,16741.87035,North Central (DFW)
2020-06-17 22:00,4192.433226,South (Corpus Christi)
2020-06-17 22:00,8217.441407,South Central (Austin)
2020-06-17 22:00,1371.825603,West (Abilene)
2020-06-17 23:00,13549.8712,Coast (Houston)
2020-06-17 23:00,1721.061831,East (Tyler)
2020-06-17 23:00,3627.47297,Far West (Midland)
2020-06-17 23:00,869.525631,North (Wichita Falls)
2020-06-17 23:00,15183.96441,North Central (DFW)
2020-06-17 23:00,3876.886614,South (Corpus Christi)
2020-06-17 23:00,7429.599636,South Central (Austin)
2020-06-17 23:00,1253.677341,West (Abilene)
2020-06-18 0:00,12687.42394,Coast (Houston)
2020-06-18 0:00,1563.849579,East (Tyler)
2020-06-18 0:00,3556.994313,Far West (Midland)
2020-06-18 0:00,814.111322,North (Wichita Falls)
2020-06-18 0:00,13827.30152,North Central (DFW)
2020-06-18 0:00,3627.939248,South (Corpus Christi)
2020-06-18 0:00,6738.230991,South Central (Austin)
2020-06-18 0:00,1191.583744,West (Abilene)
2020-06-18 1:00,11974.83322,Coast (Houston)
2020-06-18 1:00,1460.521748,East (Tyler)
2020-06-18 1:00,3519.4039,Far West (Midland)
2020-06-18 1:00,774.23331,North (Wichita Falls)
2020-06-18 1:00,12899.05854,North Central (DFW)
2020-06-18 1:00,3382.28785,South (Corpus Christi)
2020-06-18 1:00,6215.063916,South Central (Austin)
2020-06-18 1:00,1137.42039,West (Abilene)
2020-06-18 2:00,11464.14475,Coast (Houston)
2020-06-18 2:00,1379.962617,East (Tyler)
2020-06-18 2:00,3470.839703,Far West (Midland)
2020-06-18 2:00,749.259424,North (Wichita Falls)
2020-06-18 2:00,12232.38942,North Central (DFW)
2020-06-18 2:00,3202.696839,South (Corpus Christi)
2020-06-18 2:00,5878.171998,South Central (Austin)
2020-06-18 2:00,1096.43392,West (Abilene)
2020-06-18 3:00,11157.44267,Coast (Houston)
2020-06-18 3:00,1327.598272,East (Tyler)
2020-06-18 3:00,3435.779722,Far West (Midland)
2020-06-18 3:00,731.972985,North (Wichita Falls)
2020-06-18 3:00,11798.9451,North Central (DFW)
2020-06-18 3:00,3106.427155,South (Corpus Christi)
2020-06-18 3:00,5705.507137,South Central (Austin)
2020-06-18 3:00,1067.5337,West (Abilene)
2020-06-18 4:00,11085.05949,Coast (Houston)
2020-06-18 4:00,1326.065072,East (Tyler)
2020-06-18 4:00,3406.467293,Far West (Midland)
2020-06-18 4:00,725.013589,North (Wichita Falls)
2020-06-18 4:00,11698.0074,North Central (DFW)
2020-06-18 4:00,3083.756862,South (Corpus Christi)
2020-06-18 4:00,5649.838509,South Central (Austin)
2020-06-18 4:00,1056.372872,West (Abilene)
2020-06-18 5:00,11311.79455,Coast (Houston)
2020-06-18 5:00,1352.483459,East (Tyler)
2020-06-18 5:00,3413.435301,Far West (Midland)
2020-06-18 5:00,737.098096,North (Wichita Falls)
2020-06-18 5:00,11927.07099,North Central (DFW)
2020-06-18 5:00,3136.281177,South (Corpus Christi)
2020-06-18 5:00,5789.484493,South Central (Austin)
2020-06-18 5:00,1067.192045,West (Abilene)
2020-06-18 6:00,11600.52575,Coast (Houston)
2020-06-18 6:00,1402.629828,East (Tyler)
2020-06-18 6:00,3435.490962,Far West (Midland)
2020-06-18 6:00,758.502297,North (Wichita Falls)
2020-06-18 6:00,12263.01155,North Central (DFW)
2020-06-18 6:00,3233.02533,South (Corpus Christi)
2020-06-18 6:00,5988.616712,South Central (Austin)
2020-06-18 6:00,1098.779726,West (Abilene)
2020-06-18 7:00,12133.48608,Coast (Houston)
2020-06-18 7:00,1485.178939,East (Tyler)
2020-06-18 7:00,3438.173288,Far West (Midland)
2020-06-18 7:00,782.797568,North (Wichita Falls)
2020-06-18 7:00,12861.58883,North Central (DFW)
2020-06-18 7:00,3310.769675,South (Corpus Christi)
2020-06-18 7:00,6187.759191,South Central (Austin)
2020-06-18 7:00,1124.154689,West (Abilene)
2020-06-18 8:00,13239.67884,Coast (Houston)
2020-06-18 8:00,1599.912424,East (Tyler)
2020-06-18 8:00,3489.194362,Far West (Midland)
2020-06-18 8:00,841.107641,North (Wichita Falls)
2020-06-18 8:00,13943.92407,North Central (DFW)
2020-06-18 8:00,3559.222688,South (Corpus Christi)
2020-06-18 8:00,6513.274924,South Central (Austin)
2020-06-18 8:00,1173.481904,West (Abilene)
2020-06-18 9:00,14414.59311,Coast (Houston)
2020-06-18 9:00,1754.782459,East (Tyler)
2020-06-18 9:00,3574.189143,Far West (Midland)
2020-06-18 9:00,903.712475,North (Wichita Falls)
2020-06-18 9:00,15128.19587,North Central (DFW)
2020-06-18 9:00,3854.086491,South (Corpus Christi)
2020-06-18 9:00,6986.260248,South Central (Austin)
2020-06-18 9:00,1258.772809,West (Abilene)
2020-06-18 10:00,15454.25618,Coast (Houston)
2020-06-18 10:00,1870.145708,East (Tyler)
2020-06-18 10:00,3653.726729,Far West (Midland)
2020-06-18 10:00,965.102288,North (Wichita Falls)
2020-06-18 10:00,16348.83178,North Central (DFW)
2020-06-18 10:00,4105.739118,South (Corpus Christi)
2020-06-18 10:00,7563.986938,South Central (Austin)
2020-06-18 10:00,1333.677885,West (Abilene)
2020-06-18 11:00,16434.624,Coast (Houston)
2020-06-18 11:00,1997.744908,East (Tyler)
2020-06-18 11:00,3755.721817,Far West (Midland)
2020-06-18 11:00,1027.014602,North (Wichita Falls)
2020-06-18 11:00,17460.88365,North Central (DFW)
2020-06-18 11:00,4344.671318,South (Corpus Christi)
2020-06-18 11:00,8129.319069,South Central (Austin)
2020-06-18 11:00,1396.55056,West (Abilene)
2020-06-18 12:00,17239.58701,Coast (Houston)
2020-06-18 12:00,2127.841563,East (Tyler)
2020-06-18 12:00,3840.260818,Far West (Midland)
2020-06-18 12:00,1092.109612,North (Wichita Falls)
2020-06-18 12:00,18514.62219,North Central (DFW)
2020-06-18 12:00,4532.765225,South (Corpus Christi)
2020-06-18 12:00,8792.761523,South Central (Austin)
2020-06-18 12:00,1462.27955,West (Abilene)
2020-06-18 13:00,18037.88711,Coast (Houston)
2020-06-18 13:00,2241.910484,East (Tyler)
2020-06-18 13:00,3937.555881,Far West (Midland)
2020-06-18 13:00,1145.724791,North (Wichita Falls)
2020-06-18 13:00,19500.45017,North Central (DFW)
2020-06-18 13:00,4729.639422,South (Corpus Christi)
2020-06-18 13:00,9384.291327,South Central (Austin)
2020-06-18 13:00,1531.277791,West (Abilene)
2020-06-18 14:00,18556.81164,Coast (Houston)
2020-06-18 14:00,2333.159933,East (Tyler)
2020-06-18 14:00,4025.321449,Far West (Midland)
2020-06-18 14:00,1180.763585,North (Wichita Falls)
2020-06-18 14:00,20295.90517,North Central (DFW)
2020-06-18 14:00,4866.685241,South (Corpus Christi)
2020-06-18 14:00,9907.535565,South Central (Austin)
2020-06-18 14:00,1607.186117,West (Abilene)
2020-06-18 15:00,18792.41071,Coast (Houston)
2020-06-18 15:00,2402.279864,East (Tyler)
2020-06-18 15:00,4086.925931,Far West (Midland)
2020-06-18 15:00,1207.877371,North (Wichita Falls)
2020-06-18 15:00,20834.48802,North Central (DFW)
2020-06-18 15:00,4941.334985,South (Corpus Christi)
2020-06-18 15:00,10262.37931,South Central (Austin)
2020-06-18 15:00,1681.190653,West (Abilene)
2020-06-18 16:00,18820.87216,Coast (Houston)
2020-06-18 16:00,2425.148345,East (Tyler)
2020-06-18 16:00,4113.450509,Far West (Midland)
2020-06-18 16:00,1221.345728,North (Wichita Falls)
2020-06-18 16:00,21288.56691,North Central (DFW)
2020-06-18 16:00,4955.480337,South (Corpus Christi)
2020-06-18 16:00,10480.03959,South Central (Austin)
2020-06-18 16:00,1709.153679,West (Abilene)
2020-06-18 17:00,18488.65744,Coast (Houston)
2020-06-18 17:00,2367.291389,East (Tyler)
2020-06-18 17:00,4119.83703,Far West (Midland)
2020-06-18 17:00,1215.677433,North (Wichita Falls)
2020-06-18 17:00,21396.82184,North Central (DFW)
2020-06-18 17:00,4871.887824,South (Corpus Christi)
2020-06-18 17:00,10474.72904,South Central (Austin)
2020-06-18 17:00,1698.451394,West (Abilene)
2020-06-18 18:00,17815.79313,Coast (Houston)
2020-06-18 18:00,2333.714831,East (Tyler)
2020-06-18 18:00,4091.985622,Far West (Midland)
2020-06-18 18:00,1193.607702,North (Wichita Falls)
2020-06-18 18:00,20888.47698,North Central (DFW)
2020-06-18 18:00,4683.511944,South (Corpus Christi)
2020-06-18 18:00,10317.7495,South Central (Austin)
2020-06-18 18:00,1660.877351,West (Abilene)
2020-06-18 19:00,16898.32976,Coast (Houston)
2020-06-18 19:00,2224.894142,East (Tyler)
2020-06-18 19:00,4029.183589,Far West (Midland)
2020-06-18 19:00,1145.875375,North (Wichita Falls)
2020-06-18 19:00,19925.40174,North Central (DFW)
2020-06-18 19:00,4481.743794,South (Corpus Christi)
2020-06-18 19:00,9929.05116,South Central (Austin)
2020-06-18 19:00,1588.605491,West (Abilene)
2020-06-18 20:00,16255.00533,Coast (Houston)
2020-06-18 20:00,2103.514668,East (Tyler)
2020-06-18 20:00,3916.720918,Far West (Midland)
2020-06-18 20:00,1085.664254,North (Wichita Falls)
2020-06-18 20:00,18881.02489,North Central (DFW)
2020-06-18 20:00,4386.971709,South (Corpus Christi)
2020-06-18 20:00,9418.636447,South Central (Austin)
2020-06-18 20:00,1507.158758,West (Abilene)
2020-06-18 21:00,15613.83767,Coast (Houston)
2020-06-18 21:00,2037.606654,East (Tyler)
2020-06-18 21:00,3857.623246,Far West (Midland)
2020-06-18 21:00,1046.568202,North (Wichita Falls)
2020-06-18 21:00,18198.15587,North Central (DFW)
2020-06-18 21:00,4315.150121,South (Corpus Christi)
2020-06-18 21:00,9101.10528,South Central (Austin)
2020-06-18 21:00,1467.871461,West (Abilene)
2020-06-18 22:00,14609.43382,Coast (Houston)
2020-06-18 22:00,1890.065659,East (Tyler)
2020-06-18 22:00,3785.213304,Far West (Midland)
2020-06-18 22:00,971.147756,North (Wichita Falls)
2020-06-18 22:00,16877.49358,North Central (DFW)
2020-06-18 22:00,4102.978768,South (Corpus Christi)
2020-06-18 22:00,8465.932578,South Central (Austin)
2020-06-18 22:00,1386.796515,West (Abilene)
2020-06-18 23:00,13598.31319,Coast (Houston)
2020-06-18 23:00,1730.549214,East (Tyler)
2020-06-18 23:00,3683.030064,Far West (Midland)
2020-06-18 23:00,893.155259,North (Wichita Falls)
2020-06-18 23:00,15437.477,North Central (DFW)
2020-06-18 23:00,3846.91155,South (Corpus Christi)
2020-06-18 23:00,7735.223173,South Central (Austin)
2020-06-18 23:00,1287.568563,West (Abilene)
2020-06-19 0:00,12721.76155,Coast (Houston)
2020-06-19 0:00,1579.067011,East (Tyler)
2020-06-19 0:00,3590.599681,Far West (Midland)
2020-06-19 0:00,826.418253,North (Wichita Falls)
2020-06-19 0:00,14176.71997,North Central (DFW)
2020-06-19 0:00,3574.883171,South (Corpus Christi)
2020-06-19 0:00,7059.048075,South Central (Austin)
2020-06-19 0:00,1191.460072,West (Abilene)
2020-06-19 1:00,12108.79748,Coast (Houston)
2020-06-19 1:00,1472.141957,East (Tyler)
2020-06-19 1:00,3533.793169,Far West (Midland)
2020-06-19 1:00,786.260741,North (Wichita Falls)
2020-06-19 1:00,13304.60274,North Central (DFW)
2020-06-19 1:00,3358.300082,South (Corpus Christi)
2020-06-19 1:00,6611.739478,South Central (Austin)
2020-06-19 1:00,1132.159449,West (Abilene)
2020-06-19 2:00,11642.20803,Coast (Houston)
2020-06-19 2:00,1389.657714,East (Tyler)
2020-06-19 2:00,3473.255708,Far West (Midland)
2020-06-19 2:00,755.108696,North (Wichita Falls)
2020-06-19 2:00,12663.14456,North Central (DFW)
2020-06-19 2:00,3222.995647,South (Corpus Christi)
2020-06-19 2:00,6286.340754,South Central (Austin)
2020-06-19 2:00,1097.653067,West (Abilene)
2020-06-19 3:00,11360.53717,Coast (Houston)
2020-06-19 3:00,1336.891606,East (Tyler)
2020-06-19 3:00,3441.541393,Far West (Midland)
2020-06-19 3:00,737.25692,North (Wichita Falls)
2020-06-19 3:00,12301.67828,North Central (DFW)
2020-06-19 3:00,3142.984835,South (Corpus Christi)
2020-06-19 3:00,6067.8189,South Central (Austin)
2020-06-19 3:00,1074.085571,West (Abilene)
2020-06-19 4:00,11278.37128,Coast (Houston)
2020-06-19 4:00,1290.587826,East (Tyler)
2020-06-19 4:00,3412.048283,Far West (Midland)
2020-06-19 4:00,734.129618,North (Wichita Falls)
2020-06-19 4:00,12224.11576,North Central (DFW)
2020-06-19 4:00,3108.706465,South (Corpus Christi)
2020-06-19 4:00,5987.198615,South Central (Austin)
2020-06-19 4:00,1065.209747,West (Abilene)
2020-06-19 5:00,11421.552,Coast (Houston)
2020-06-19 5:00,1338.198561,East (Tyler)
2020-06-19 5:00,3400.172179,Far West (Midland)
2020-06-19 5:00,750.085424,North (Wichita Falls)
2020-06-19 5:00,12379.30395,North Central (DFW)
2020-06-19 5:00,3132.179564,South (Corpus Christi)
2020-06-19 5:00,6115.840837,South Central (Austin)
2020-06-19 5:00,1072.919158,West (Abilene)
2020-06-19 6:00,11611.15932,Coast (Houston)
2020-06-19 6:00,1380.207524,East (Tyler)
2020-06-19 6:00,3393.112023,Far West (Midland)
2020-06-19 6:00,760.368259,North (Wichita Falls)
2020-06-19 6:00,12633.70237,North Central (DFW)
2020-06-19 6:00,3179.258264,South (Corpus Christi)
2020-06-19 6:00,6322.858605,South Central (Austin)
2020-06-19 6:00,1094.633213,West (Abilene)
2020-06-19 7:00,12133.46019,Coast (Houston)
2020-06-19 7:00,1461.531606,East (Tyler)
2020-06-19 7:00,3412.266009,Far West (Midland)
2020-06-19 7:00,797.173968,North (Wichita Falls)
2020-06-19 7:00,13165.93255,North Central (DFW)
2020-06-19 7:00,3254.112758,South (Corpus Christi)
2020-06-19 7:00,6528.827608,South Central (Austin)
2020-06-19 7:00,1132.333212,West (Abilene)
2020-06-19 8:00,13284.40608,Coast (Houston)
2020-06-19 8:00,1578.929782,East (Tyler)
2020-06-19 8:00,3490.840503,Far West (Midland)
2020-06-19 8:00,862.941874,North (Wichita Falls)
2020-06-19 8:00,14207.13368,North Central (DFW)
2020-06-19 8:00,3550.620569,South (Corpus Christi)
2020-06-19 8:00,6903.794243,South Central (Austin)
2020-06-19 8:00,1214.183836,West (Abilene)
2020-06-19 9:00,14506.51056,Coast (Houston)
2020-06-19 9:00,1743.056343,East (Tyler)
2020-06-19 9:00,3602.827777,Far West (Midland)
2020-06-19 9:00,924.152348,North (Wichita Falls)
2020-06-19 9:00,15367.1264,North Central (DFW)
2020-06-19 9:00,3897.270467,South (Corpus Christi)
2020-06-19 9:00,7420.368562,South Central (Austin)
2020-06-19 9:00,1302.002341,West (Abilene)
2020-06-19 10:00,15560.50765,Coast (Houston)
2020-06-19 10:00,1924.940978,East (Tyler)
2020-06-19 10:00,3685.101874,Far West (Midland)
2020-06-19 10:00,987.065322,North (Wichita Falls)
2020-06-19 10:00,16611.83029,North Central (DFW)
2020-06-19 10:00,4142.600959,South (Corpus Christi)
2020-06-19 10:00,7964.038702,South Central (Austin)
2020-06-19 10:00,1353.543992,West (Abilene)
2020-06-19 11:00,16479.17872,Coast (Houston)
2020-06-19 11:00,2064.851599,East (Tyler)
2020-06-19 11:00,3775.36183,Far West (Midland)
2020-06-19 11:00,1046.185421,North (Wichita Falls)
2020-06-19 11:00,17789.95756,North Central (DFW)
2020-06-19 11:00,4335.587756,South (Corpus Christi)
2020-06-19 11:00,8543.519957,South Central (Austin)
2020-06-19 11:00,1424.033585,West (Abilene)
2020-06-19 12:00,17052.32838,Coast (Houston)
2020-06-19 12:00,2189.051525,East (Tyler)
2020-06-19 12:00,3847.001945,Far West (Midland)
2020-06-19 12:00,1092.552426,North (Wichita Falls)
2020-06-19 12:00,18891.54613,North Central (DFW)
2020-06-19 12:00,4548.359878,South (Corpus Christi)
2020-06-19 12:00,9078.513059,South Central (Austin)
2020-06-19 12:00,1499.278486,West (Abilene)
2020-06-19 13:00,17306.21097,Coast (Houston)
2020-06-19 13:00,2290.781468,East (Tyler)
2020-06-19 13:00,3937.871384,Far West (Midland)
2020-06-19 13:00,1139.52239,North (Wichita Falls)
2020-06-19 13:00,19873.98772,North Central (DFW)
2020-06-19 13:00,4602.529899,South (Corpus Christi)
2020-06-19 13:00,9592.635714,South Central (Austin)
2020-06-19 13:00,1576.41536,West (Abilene)
2020-06-19 14:00,17415.29161,Coast (Houston)
2020-06-19 14:00,2329.835276,East (Tyler)
2020-06-19 14:00,4017.515065,Far West (Midland)
2020-06-19 14:00,1176.090928,North (Wichita Falls)
2020-06-19 14:00,20714.96258,North Central (DFW)
2020-06-19 14:00,4673.327666,South (Corpus Christi)
2020-06-19 14:00,9985.327587,South Central (Austin)
2020-06-19 14:00,1648.725138,West (Abilene)
2020-06-19 15:00,17273.70409,Coast (Houston)
2020-06-19 15:00,2392.917099,East (Tyler)
2020-06-19 15:00,4053.549845,Far West (Midland)
2020-06-19 15:00,1194.470633,North (Wichita Falls)
2020-06-19 15:00,21222.86245,North Central (DFW)
2020-06-19 15:00,4772.81968,South (Corpus Christi)
2020-06-19 15:00,10199.21514,South Central (Austin)
2020-06-19 15:00,1710.202174,West (Abilene)
2020-06-19 16:00,16956.28802,Coast (Houston)
2020-06-19 16:00,2428.632617,East (Tyler)
2020-06-19 16:00,4047.439338,Far West (Midland)
2020-06-19 16:00,1177.423036,North (Wichita Falls)
2020-06-19 16:00,21464.07702,North Central (DFW)
2020-06-19 16:00,4791.776874,South (Corpus Christi)
2020-06-19 16:00,10312.04886,South Central (Austin)
2020-06-19 16:00,1747.560853,West (Abilene)
2020-06-19 17:00,16459.66176,Coast (Houston)
2020-06-19 17:00,2404.322412,East (Tyler)
2020-06-19 17:00,4011.246767,Far West (Midland)
2020-06-19 17:00,1107.246772,North (Wichita Falls)
2020-06-19 17:00,21308.713,North Central (DFW)
2020-06-19 17:00,4603.979311,South (Corpus Christi)
2020-06-19 17:00,10266.96076,South Central (Austin)
2020-06-19 17:00,1740.455843,West (Abilene)
2020-06-19 18:00,15856.65934,Coast (Houston)
2020-06-19 18:00,2335.207058,East (Tyler)
2020-06-19 18:00,3914.217345,Far West (Midland)
2020-06-19 18:00,1025.351611,North (Wichita Falls)
2020-06-19 18:00,20722.13362,North Central (DFW)
2020-06-19 18:00,4541.123317,South (Corpus Christi)
2020-06-19 18:00,10013.69335,South Central (Austin)
2020-06-19 18:00,1703.153114,West (Abilene)
2020-06-19 19:00,15295.60964,Coast (Houston)
2020-06-19 19:00,2218.921697,East (Tyler)
2020-06-19 19:00,3880.729516,Far West (Midland)
2020-06-19 19:00,948.897915,North (Wichita Falls)
2020-06-19 19:00,19641.00341,North Central (DFW)
2020-06-19 19:00,4421.02616,South (Corpus Christi)
2020-06-19 19:00,9553.35182,South Central (Austin)
2020-06-19 19:00,1630.405481,West (Abilene)
2020-06-19 20:00,14995.27587,Coast (Houston)
2020-06-19 20:00,2123.717359,East (Tyler)
2020-06-19 20:00,3770.783489,Far West (Midland)
2020-06-19 20:00,885.934935,North (Wichita Falls)
2020-06-19 20:00,18146.30585,North Central (DFW)
2020-06-19 20:00,4303.270357,South (Corpus Christi)
2020-06-19 20:00,9026.55199,South Central (Austin)
2020-06-19 20:00,1540.330699,West (Abilene)
2020-06-19 21:00,14710.48862,Coast (Houston)
2020-06-19 21:00,2025.04864,East (Tyler)
2020-06-19 21:00,3734.030057,Far West (Midland)
2020-06-19 21:00,846.529138,North (Wichita Falls)
2020-06-19 21:00,16379.76244,North Central (DFW)
2020-06-19 21:00,4233.541601,South (Corpus Christi)
2020-06-19 21:00,8724.032828,South Central (Austin)
2020-06-19 21:00,1472.634801,West (Abilene)
2020-06-19 22:00,14076.65388,Coast (Houston)
2020-06-19 22:00,1887.483925,East (Tyler)
2020-06-19 22:00,3683.124731,Far West (Midland)
2020-06-19 22:00,796.946073,North (Wichita Falls)
2020-06-19 22:00,14818.35151,North Central (DFW)
2020-06-19 22:00,4020.532216,South (Corpus Christi)
2020-06-19 22:00,8214.339735,South Central (Austin)
2020-06-19 22:00,1357.181673,West (Abilene)
2020-06-19 23:00,13307.38025,Coast (Houston)
2020-06-19 23:00,1714.5089,East (Tyler)
2020-06-19 23:00,3601.97664,Far West (Midland)
2020-06-19 23:00,741.27249,North (Wichita Falls)
2020-06-19 23:00,13402.98373,North Central (DFW)
2020-06-19 23:00,3763.029063,South (Corpus Christi)
2020-06-19 23:00,7644.360145,South Central (Austin)
2020-06-19 23:00,1261.382556,West (Abilene)
2020-06-20 0:00,12612.2565,Coast (Houston)
2020-06-20 0:00,1591.481902,East (Tyler)
2020-06-20 0:00,3547.739582,Far West (Midland)
2020-06-20 0:00,698.009776,North (Wichita Falls)
2020-06-20 0:00,12218.4411,North Central (DFW)
2020-06-20 0:00,3533.365336,South (Corpus Christi)
2020-06-20 0:00,7080.625519,South Central (Austin)
2020-06-20 0:00,1166.660318,West (Abilene)
2020-06-20 1:00,12016.9282,Coast (Houston)
2020-06-20 1:00,1467.825421,East (Tyler)
2020-06-20 1:00,3499.59356,Far West (Midland)
2020-06-20 1:00,669.018068,North (Wichita Falls)
2020-06-20 1:00,11453.01613,North Central (DFW)
2020-06-20 1:00,3352.178007,South (Corpus Christi)
2020-06-20 1:00,6605.521152,South Central (Austin)
2020-06-20 1:00,1101.621797,West (Abilene)
2020-06-20 2:00,11579.77182,Coast (Houston)
2020-06-20 2:00,1407.388561,East (Tyler)
2020-06-20 2:00,3435.794087,Far West (Midland)
2020-06-20 2:00,646.139557,North (Wichita Falls)
2020-06-20 2:00,10778.24849,North Central (DFW)
2020-06-20 2:00,3190.798933,South (Corpus Christi)
2020-06-20 2:00,6282.533011,South Central (Austin)
2020-06-20 2:00,1053.895634,West (Abilene)
2020-06-20 3:00,11263.99216,Coast (Houston)
2020-06-20 3:00,1355.721262,East (Tyler)
2020-06-20 3:00,3386.568619,Far West (Midland)
2020-06-20 3:00,629.385223,North (Wichita Falls)
2020-06-20 3:00,10248.14964,North Central (DFW)
2020-06-20 3:00,3062.519166,South (Corpus Christi)
2020-06-20 3:00,6042.117586,South Central (Austin)
2020-06-20 3:00,1024.79302,West (Abilene)
2020-06-20 4:00,11105.31199,Coast (Houston)
2020-06-20 4:00,1321.771708,East (Tyler)
2020-06-20 4:00,3348.921052,Far West (Midland)
2020-06-20 4:00,619.861291,North (Wichita Falls)
2020-06-20 4:00,10011.74091,North Central (DFW)
2020-06-20 4:00,2983.615736,South (Corpus Christi)
2020-06-20 4:00,5889.243099,South Central (Austin)
2020-06-20 4:00,997.211375,West (Abilene)
2020-06-20 5:00,11105.97323,Coast (Houston)
2020-06-20 5:00,1312.560722,East (Tyler)
2020-06-20 5:00,3324.214541,Far West (Midland)
2020-06-20 5:00,628.756388,North (Wichita Falls)
2020-06-20 5:00,10048.84387,North Central (DFW)
2020-06-20 5:00,2969.780642,South (Corpus Christi)
2020-06-20 5:00,5823.891947,South Central (Austin)
2020-06-20 5:00,986.196077,West (Abilene)
2020-06-20 6:00,11087.16731,Coast (Houston)
2020-06-20 6:00,1292.180769,East (Tyler)
2020-06-20 6:00,3316.131484,Far West (Midland)
2020-06-20 6:00,621.613654,North (Wichita Falls)
2020-06-20 6:00,10165.58427,North Central (DFW)
2020-06-20 6:00,2962.510989,South (Corpus Christi)
2020-06-20 6:00,5782.222527,South Central (Austin)
2020-06-20 6:00,987.625389,West (Abilene)
2020-06-20 7:00,11243.70725,Coast (Houston)
2020-06-20 7:00,1299.792661,East (Tyler)
2020-06-20 7:00,3273.175061,Far West (Midland)
2020-06-20 7:00,639.162066,North (Wichita Falls)
2020-06-20 7:00,10467.59602,North Central (DFW)
2020-06-20 7:00,3000.221513,South (Corpus Christi)
2020-06-20 7:00,5806.651005,South Central (Austin)
2020-06-20 7:00,1000.092473,West (Abilene)
2020-06-20 8:00,11643.28616,Coast (Houston)
2020-06-20 8:00,1358.424854,East (Tyler)
2020-06-20 8:00,3330.466777,Far West (Midland)
2020-06-20 8:00,668.06591,North (Wichita Falls)
2020-06-20 8:00,11098.62773,North Central (DFW)
2020-06-20 8:00,3290.499427,South (Corpus Christi)
2020-06-20 8:00,6093.652059,South Central (Austin)
2020-06-20 8:00,1051.5439,West (Abilene)
2020-06-20 9:00,12405.58705,Coast (Houston)
2020-06-20 9:00,1435.354363,East (Tyler)
2020-06-20 9:00,3414.018284,Far West (Midland)
